sales_id,product_id,customer_id,location_id,order_id,quantity,total_amount,product_name,product_category,price,customer_fullname,gender,country,county,order_date,ship_date
588,6,115,3,1162,4,1120.0,Rice 2kg,Grocery,280.0,John Otieno,Male,Kenya,Kisumu,2026-03-13,2026-03-16
589,1,118,4,1022,3,180.0,Milk 500ml,Dairy,60.0,Grace Omondi,Male,Kenya,Uasin Gishu,2026-03-12,2026-03-13
590,1,141,5,1056,5,300.0,Milk 500ml,Dairy,60.0,Faith Otieno,Male,Kenya,Nakuru,2026-03-25,2026-03-27
591,6,127,2,1010,2,560.0,Rice 2kg,Grocery,280.0,Grace Wanjiku,Female,Kenya,Mombasa,2026-03-10,2026-03-12
592,7,148,3,1136,1,400.0,Eggs Tray,Dairy,400.0,Ann Cherono,Female,Kenya,Kisumu,2026-03-26,2026-03-27
593,2,104,3,1142,4,220.0,Bread White,Bakery,55.0,Brian Achieng,Female,Kenya,Kisumu,2026-03-26,2026-03-28
594,3,142,2,1040,4,560.0,Sugar 1kg,Grocery,140.0,James Otieno,Male,Kenya,Mombasa,2026-03-16,2026-03-18
595,2,129,5,1030,1,55.0,Bread White,Bakery,55.0,Faith Achieng,Male,Kenya,Nakuru,2026-03-13,2026-03-14
596,7,127,5,1180,1,400.0,Eggs Tray,Dairy,400.0,Grace Wanjiku,Female,Kenya,Nakuru,2026-03-12,2026-03-13
597,5,111,1,1146,4,320.0,Soda 500ml,Beverages,80.0,Daniel Cherono,Male,Kenya,Nairobi,2026-03-24,2026-03-25
598,6,131,3,1121,2,560.0,Rice 2kg,Grocery,280.0,James Kamau,Female,Kenya,Kisumu,2026-03-10,2026-03-12
599,6,134,5,1184,5,1400.0,Rice 2kg,Grocery,280.0,Faith Kamau,Female,Kenya,Nakuru,2026-03-24,2026-03-27
600,6,123,1,1085,4,1120.0,Rice 2kg,Grocery,280.0,Daniel Wanjiku,Female,Kenya,Nairobi,2026-03-18,2026-03-19
601,3,120,1,1029,2,280.0,Sugar 1kg,Grocery,140.0,Ann Kiptoo,Female,Kenya,Nairobi,2026-03-06,2026-03-08
602,5,105,5,1014,2,160.0,Soda 500ml,Beverages,80.0,Faith Mutua,Male,Kenya,Nakuru,2026-03-23,2026-03-24
603,2,144,3,1100,1,55.0,Bread White,Bakery,55.0,Ann Cherono,Male,Kenya,Kisumu,2026-03-18,2026-03-19
604,3,114,5,1026,5,700.0,Sugar 1kg,Grocery,140.0,David Achieng,Male,Kenya,Nakuru,2026-03-16,2026-03-18
605,4,105,4,1002,2,640.0,Cooking Oil 1L,Grocery,320.0,Faith Mutua,Male,Kenya,Uasin Gishu,2026-03-31,2026-04-03
606,1,134,3,1009,3,180.0,Milk 500ml,Dairy,60.0,Faith Kamau,Female,Kenya,Kisumu,2026-03-10,2026-03-13
607,5,133,4,1131,5,400.0,Soda 500ml,Beverages,80.0,Grace Njeri,Female,Kenya,Uasin Gishu,2026-03-25,2026-03-26
608,4,140,2,1105,3,960.0,Cooking Oil 1L,Grocery,320.0,Grace Otieno,Male,Kenya,Mombasa,2026-03-31,2026-04-02
609,2,127,5,1005,3,165.0,Bread White,Bakery,55.0,Grace Wanjiku,Female,Kenya,Nakuru,2026-03-16,2026-03-18
610,5,119,5,1052,1,80.0,Soda 500ml,Beverages,80.0,Faith Mutua,Female,Kenya,Nakuru,2026-03-26,2026-03-27
611,5,132,5,1012,5,400.0,Soda 500ml,Beverages,80.0,Peter Omondi,Male,Kenya,Nakuru,2026-03-21,2026-03-24
612,2,118,3,1155,1,55.0,Bread White,Bakery,55.0,Grace Omondi,Male,Kenya,Kisumu,2026-03-23,2026-03-24
613,5,134,2,1042,1,80.0,Soda 500ml,Beverages,80.0,Faith Kamau,Female,Kenya,Mombasa,2026-03-20,2026-03-23
614,1,141,4,1166,1,60.0,Milk 500ml,Dairy,60.0,Faith Otieno,Male,Kenya,Uasin Gishu,2026-03-06,2026-03-07
615,3,137,4,1052,5,700.0,Sugar 1kg,Grocery,140.0,James Omondi,Male,Kenya,Uasin Gishu,2026-03-26,2026-03-27
616,2,144,2,1110,2,110.0,Bread White,Bakery,55.0,Ann Cherono,Male,Kenya,Mombasa,2026-03-31,2026-04-03
617,5,125,3,1167,4,320.0,Soda 500ml,Beverages,80.0,Daniel Kamau,Male,Kenya,Kisumu,2026-03-01,2026-03-04
618,7,117,3,1188,1,400.0,Eggs Tray,Dairy,400.0,Mary Kiptoo,Female,Kenya,Kisumu,2026-03-20,2026-03-22
619,1,129,2,1147,4,240.0,Milk 500ml,Dairy,60.0,Faith Achieng,Male,Kenya,Mombasa,2026-03-30,2026-04-01
620,5,145,3,1049,5,400.0,Soda 500ml,Beverages,80.0,Daniel Otieno,Male,Kenya,Kisumu,2026-03-16,2026-03-17
621,3,127,3,1178,5,700.0,Sugar 1kg,Grocery,140.0,Grace Wanjiku,Female,Kenya,Kisumu,2026-03-16,2026-03-18
622,3,129,3,1071,3,420.0,Sugar 1kg,Grocery,140.0,Faith Achieng,Male,Kenya,Kisumu,2026-03-09,2026-03-11
623,5,129,5,1115,2,160.0,Soda 500ml,Beverages,80.0,Faith Achieng,Male,Kenya,Nakuru,2026-03-14,2026-03-16
624,6,149,5,1019,2,560.0,Rice 2kg,Grocery,280.0,Peter Mutua,Male,Kenya,Nakuru,2026-03-24,2026-03-27
625,1,103,4,1023,2,120.0,Milk 500ml,Dairy,60.0,Mary Kiptoo,Male,Kenya,Uasin Gishu,2026-03-23,2026-03-24
626,5,141,4,1042,1,80.0,Soda 500ml,Beverages,80.0,Faith Otieno,Male,Kenya,Uasin Gishu,2026-03-20,2026-03-23
627,3,124,4,1095,4,560.0,Sugar 1kg,Grocery,140.0,Daniel Achieng,Male,Kenya,Uasin Gishu,2026-03-24,2026-03-25
628,2,108,2,1141,1,55.0,Bread White,Bakery,55.0,David Kamau,Male,Kenya,Mombasa,2026-03-25,2026-03-26
629,5,127,1,1134,4,320.0,Soda 500ml,Beverages,80.0,Grace Wanjiku,Female,Kenya,Nairobi,2026-03-10,2026-03-12
630,6,128,5,1120,1,280.0,Rice 2kg,Grocery,280.0,Peter Omondi,Male,Kenya,Nakuru,2026-03-18,2026-03-21
631,6,131,4,1115,3,840.0,Rice 2kg,Grocery,280.0,James Kamau,Female,Kenya,Uasin Gishu,2026-03-14,2026-03-16
632,4,136,3,1008,5,1600.0,Cooking Oil 1L,Grocery,320.0,Ann Achieng,Male,Kenya,Kisumu,2026-03-04,2026-03-05
633,5,130,5,1014,5,400.0,Soda 500ml,Beverages,80.0,Ann Kamau,Female,Kenya,Nakuru,2026-03-23,2026-03-24
634,2,145,1,1116,1,55.0,Bread White,Bakery,55.0,Daniel Otieno,Male,Kenya,Nairobi,2026-03-24,2026-03-27
635,2,117,5,1191,1,55.0,Bread White,Bakery,55.0,Mary Kiptoo,Female,Kenya,Nakuru,2026-03-06,2026-03-07
636,2,138,4,1120,3,165.0,Bread White,Bakery,55.0,David Otieno,Female,Kenya,Uasin Gishu,2026-03-18,2026-03-21
637,7,123,2,1120,5,2000.0,Eggs Tray,Dairy,400.0,Daniel Wanjiku,Female,Kenya,Mombasa,2026-03-18,2026-03-21
638,4,148,2,1130,2,640.0,Cooking Oil 1L,Grocery,320.0,Ann Cherono,Female,Kenya,Mombasa,2026-03-29,2026-04-01
639,4,101,2,1088,3,960.0,Cooking Oil 1L,Grocery,320.0,Ann Otieno,Male,Kenya,Mombasa,2026-03-23,2026-03-25
640,5,111,2,1173,3,240.0,Soda 500ml,Beverages,80.0,Daniel Cherono,Male,Kenya,Mombasa,2026-03-03,2026-03-06
641,3,112,1,1048,1,140.0,Sugar 1kg,Grocery,140.0,David Mwangi,Male,Kenya,Nairobi,2026-03-08,2026-03-10
642,3,113,2,1020,2,280.0,Sugar 1kg,Grocery,140.0,David Cherono,Female,Kenya,Mombasa,2026-03-04,2026-03-06
643,3,126,4,1179,5,700.0,Sugar 1kg,Grocery,140.0,Faith Kiptoo,Male,Kenya,Uasin Gishu,2026-03-29,2026-03-31
644,2,134,3,1101,1,55.0,Bread White,Bakery,55.0,Faith Kamau,Female,Kenya,Kisumu,2026-03-14,2026-03-17
645,2,140,4,1130,2,110.0,Bread White,Bakery,55.0,Grace Otieno,Male,Kenya,Uasin Gishu,2026-03-29,2026-04-01
646,5,113,2,1013,2,160.0,Soda 500ml,Beverages,80.0,David Cherono,Female,Kenya,Mombasa,2026-03-30,2026-04-01
647,7,123,1,1109,5,2000.0,Eggs Tray,Dairy,400.0,Daniel Wanjiku,Female,Kenya,Nairobi,2026-03-02,2026-03-04
648,5,107,4,1113,4,320.0,Soda 500ml,Beverages,80.0,John Kiptoo,Female,Kenya,Uasin Gishu,2026-03-20,2026-03-23
649,6,118,3,1174,3,840.0,Rice 2kg,Grocery,280.0,Grace Omondi,Male,Kenya,Kisumu,2026-03-07,2026-03-08
650,6,106,4,1092,2,560.0,Rice 2kg,Grocery,280.0,David Mwangi,Male,Kenya,Uasin Gishu,2026-03-15,2026-03-17
651,5,133,1,1023,3,240.0,Soda 500ml,Beverages,80.0,Grace Njeri,Female,Kenya,Nairobi,2026-03-23,2026-03-24
652,5,146,5,1026,3,240.0,Soda 500ml,Beverages,80.0,Daniel Omondi,Female,Kenya,Nakuru,2026-03-16,2026-03-18
653,5,111,3,1095,3,240.0,Soda 500ml,Beverages,80.0,Daniel Cherono,Male,Kenya,Kisumu,2026-03-24,2026-03-25
654,4,111,2,1166,2,640.0,Cooking Oil 1L,Grocery,320.0,Daniel Cherono,Male,Kenya,Mombasa,2026-03-06,2026-03-07
655,2,121,4,1033,3,165.0,Bread White,Bakery,55.0,Brian Achieng,Male,Kenya,Uasin Gishu,2026-03-23,2026-03-25
656,2,149,4,1193,5,275.0,Bread White,Bakery,55.0,Peter Mutua,Male,Kenya,Uasin Gishu,2026-03-15,2026-03-18
657,1,130,3,1078,1,60.0,Milk 500ml,Dairy,60.0,Ann Kamau,Female,Kenya,Kisumu,2026-03-09,2026-03-11
658,5,147,1,1121,4,320.0,Soda 500ml,Beverages,80.0,Brian Kiptoo,Female,Kenya,Nairobi,2026-03-10,2026-03-12
659,7,144,4,1149,3,1200.0,Eggs Tray,Dairy,400.0,Ann Cherono,Male,Kenya,Uasin Gishu,2026-03-31,2026-04-02
660,5,114,3,1191,4,320.0,Soda 500ml,Beverages,80.0,David Achieng,Male,Kenya,Kisumu,2026-03-06,2026-03-07
661,3,141,3,1163,1,140.0,Sugar 1kg,Grocery,140.0,Faith Otieno,Male,Kenya,Kisumu,2026-03-06,2026-03-08
662,6,115,4,1184,3,840.0,Rice 2kg,Grocery,280.0,John Otieno,Male,Kenya,Uasin Gishu,2026-03-24,2026-03-27
663,3,110,1,1060,3,420.0,Sugar 1kg,Grocery,140.0,James Mwangi,Male,Kenya,Nairobi,2026-03-26,2026-03-28
664,7,138,5,1043,2,800.0,Eggs Tray,Dairy,400.0,David Otieno,Female,Kenya,Nakuru,2026-03-27,2026-03-28
665,3,127,2,1197,3,420.0,Sugar 1kg,Grocery,140.0,Grace Wanjiku,Female,Kenya,Mombasa,2026-03-08,2026-03-10
666,4,129,2,1029,4,1280.0,Cooking Oil 1L,Grocery,320.0,Faith Achieng,Male,Kenya,Mombasa,2026-03-06,2026-03-08
667,2,101,1,1104,3,165.0,Bread White,Bakery,55.0,Ann Otieno,Male,Kenya,Nairobi,2026-03-06,2026-03-08
668,7,147,5,1058,5,2000.0,Eggs Tray,Dairy,400.0,Brian Kiptoo,Female,Kenya,Nakuru,2026-03-17,2026-03-20
669,6,101,2,1009,2,560.0,Rice 2kg,Grocery,280.0,Ann Otieno,Male,Kenya,Mombasa,2026-03-10,2026-03-13
670,3,121,1,1009,1,140.0,Sugar 1kg,Grocery,140.0,Brian Achieng,Male,Kenya,Nairobi,2026-03-10,2026-03-13
671,5,140,3,1057,3,240.0,Soda 500ml,Beverages,80.0,Grace Otieno,Male,Kenya,Kisumu,2026-03-04,2026-03-05
672,4,142,1,1162,2,640.0,Cooking Oil 1L,Grocery,320.0,James Otieno,Male,Kenya,Nairobi,2026-03-13,2026-03-16
673,4,131,2,1188,5,1600.0,Cooking Oil 1L,Grocery,320.0,James Kamau,Female,Kenya,Mombasa,2026-03-20,2026-03-22
674,7,120,1,1159,2,800.0,Eggs Tray,Dairy,400.0,Ann Kiptoo,Female,Kenya,Nairobi,2026-03-07,2026-03-09
675,5,141,2,1194,1,80.0,Soda 500ml,Beverages,80.0,Faith Otieno,Male,Kenya,Mombasa,2026-03-10,2026-03-11
676,3,136,1,1065,5,700.0,Sugar 1kg,Grocery,140.0,Ann Achieng,Male,Kenya,Nairobi,2026-03-09,2026-03-10
677,7,140,5,1127,4,1600.0,Eggs Tray,Dairy,400.0,Grace Otieno,Male,Kenya,Nakuru,2026-03-11,2026-03-13
678,6,146,5,1069,1,280.0,Rice 2kg,Grocery,280.0,Daniel Omondi,Female,Kenya,Nakuru,2026-03-27,2026-03-29
679,1,110,1,1186,2,120.0,Milk 500ml,Dairy,60.0,James Mwangi,Male,Kenya,Nairobi,2026-03-06,2026-03-08
680,3,115,2,1190,4,560.0,Sugar 1kg,Grocery,140.0,John Otieno,Male,Kenya,Mombasa,2026-03-17,2026-03-18
681,6,137,3,1001,4,1120.0,Rice 2kg,Grocery,280.0,James Omondi,Male,Kenya,Kisumu,2026-03-25,2026-03-26
682,3,101,5,1116,5,700.0,Sugar 1kg,Grocery,140.0,Ann Otieno,Male,Kenya,Nakuru,2026-03-24,2026-03-27
683,2,117,2,1109,3,165.0,Bread White,Bakery,55.0,Mary Kiptoo,Female,Kenya,Mombasa,2026-03-02,2026-03-04
684,7,137,4,1190,4,1600.0,Eggs Tray,Dairy,400.0,James Omondi,Male,Kenya,Uasin Gishu,2026-03-17,2026-03-18
685,5,144,1,1023,5,400.0,Soda 500ml,Beverages,80.0,Ann Cherono,Male,Kenya,Nairobi,2026-03-23,2026-03-24
686,2,102,5,1147,3,165.0,Bread White,Bakery,55.0,Faith Cherono,Female,Kenya,Nakuru,2026-03-30,2026-04-01
687,2,149,1,1162,2,110.0,Bread White,Bakery,55.0,Peter Mutua,Male,Kenya,Nairobi,2026-03-13,2026-03-16
688,5,111,1,1030,4,320.0,Soda 500ml,Beverages,80.0,Daniel Cherono,Male,Kenya,Nairobi,2026-03-13,2026-03-14
689,6,126,4,1033,3,840.0,Rice 2kg,Grocery,280.0,Faith Kiptoo,Male,Kenya,Uasin Gishu,2026-03-23,2026-03-25
690,2,103,1,1052,3,165.0,Bread White,Bakery,55.0,Mary Kiptoo,Male,Kenya,Nairobi,2026-03-26,2026-03-27
691,3,132,2,1138,5,700.0,Sugar 1kg,Grocery,140.0,Peter Omondi,Male,Kenya,Mombasa,2026-03-25,2026-03-28
692,4,117,4,1025,3,960.0,Cooking Oil 1L,Grocery,320.0,Mary Kiptoo,Female,Kenya,Uasin Gishu,2026-03-16,2026-03-17
693,7,140,1,1094,2,800.0,Eggs Tray,Dairy,400.0,Grace Otieno,Male,Kenya,Nairobi,2026-03-10,2026-03-12
694,2,144,1,1088,4,220.0,Bread White,Bakery,55.0,Ann Cherono,Male,Kenya,Nairobi,2026-03-23,2026-03-25
695,6,109,3,1078,5,1400.0,Rice 2kg,Grocery,280.0,James Njeri,Female,Kenya,Kisumu,2026-03-09,2026-03-11
696,4,109,5,1027,5,1600.0,Cooking Oil 1L,Grocery,320.0,James Njeri,Female,Kenya,Nakuru,2026-03-18,2026-03-19
697,4,134,5,1165,2,640.0,Cooking Oil 1L,Grocery,320.0,Faith Kamau,Female,Kenya,Nakuru,2026-03-06,2026-03-07
698,4,112,3,1063,2,640.0,Cooking Oil 1L,Grocery,320.0,David Mwangi,Male,Kenya,Kisumu,2026-03-19,2026-03-21
699,6,116,5,1055,2,560.0,Rice 2kg,Grocery,280.0,James Mwangi,Female,Kenya,Nakuru,2026-03-28,2026-03-29
700,7,124,3,1031,3,1200.0,Eggs Tray,Dairy,400.0,Daniel Achieng,Male,Kenya,Kisumu,2026-03-25,2026-03-28
701,5,117,2,1013,5,400.0,Soda 500ml,Beverages,80.0,Mary Kiptoo,Female,Kenya,Mombasa,2026-03-30,2026-04-01
702,1,149,1,1175,3,180.0,Milk 500ml,Dairy,60.0,Peter Mutua,Male,Kenya,Nairobi,2026-03-07,2026-03-09
703,2,142,5,1098,4,220.0,Bread White,Bakery,55.0,James Otieno,Male,Kenya,Nakuru,2026-03-19,2026-03-21
704,1,148,4,1081,5,300.0,Milk 500ml,Dairy,60.0,Ann Cherono,Female,Kenya,Uasin Gishu,2026-03-08,2026-03-09
705,5,143,3,1066,2,160.0,Soda 500ml,Beverages,80.0,Daniel Njeri,Female,Kenya,Kisumu,2026-03-14,2026-03-17
706,3,127,3,1052,4,560.0,Sugar 1kg,Grocery,140.0,Grace Wanjiku,Female,Kenya,Kisumu,2026-03-26,2026-03-27
707,1,145,4,1071,2,120.0,Milk 500ml,Dairy,60.0,Daniel Otieno,Male,Kenya,Uasin Gishu,2026-03-09,2026-03-11
708,7,132,4,1004,1,400.0,Eggs Tray,Dairy,400.0,Peter Omondi,Male,Kenya,Uasin Gishu,2026-03-26,2026-03-27
709,6,143,5,1110,3,840.0,Rice 2kg,Grocery,280.0,Daniel Njeri,Female,Kenya,Nakuru,2026-03-31,2026-04-03
710,2,119,4,1082,1,55.0,Bread White,Bakery,55.0,Faith Mutua,Female,Kenya,Uasin Gishu,2026-03-24,2026-03-25
711,6,143,1,1037,5,1400.0,Rice 2kg,Grocery,280.0,Daniel Njeri,Female,Kenya,Nairobi,2026-03-27,2026-03-28
712,4,102,4,1116,2,640.0,Cooking Oil 1L,Grocery,320.0,Faith Cherono,Female,Kenya,Uasin Gishu,2026-03-24,2026-03-27
713,6,102,2,1185,2,560.0,Rice 2kg,Grocery,280.0,Faith Cherono,Female,Kenya,Mombasa,2026-03-26,2026-03-28
714,7,136,3,1078,4,1600.0,Eggs Tray,Dairy,400.0,Ann Achieng,Male,Kenya,Kisumu,2026-03-09,2026-03-11
715,2,117,2,1004,3,165.0,Bread White,Bakery,55.0,Mary Kiptoo,Female,Kenya,Mombasa,2026-03-26,2026-03-27
716,7,143,1,1158,5,2000.0,Eggs Tray,Dairy,400.0,Daniel Njeri,Female,Kenya,Nairobi,2026-03-12,2026-03-14
717,1,130,1,1026,3,180.0,Milk 500ml,Dairy,60.0,Ann Kamau,Female,Kenya,Nairobi,2026-03-16,2026-03-18
718,1,137,3,1040,5,300.0,Milk 500ml,Dairy,60.0,James Omondi,Male,Kenya,Kisumu,2026-03-16,2026-03-18
719,6,124,1,1034,4,1120.0,Rice 2kg,Grocery,280.0,Daniel Achieng,Male,Kenya,Nairobi,2026-03-20,2026-03-21
720,2,106,4,1132,2,110.0,Bread White,Bakery,55.0,David Mwangi,Male,Kenya,Uasin Gishu,2026-03-07,2026-03-08
721,4,149,3,1063,4,1280.0,Cooking Oil 1L,Grocery,320.0,Peter Mutua,Male,Kenya,Kisumu,2026-03-19,2026-03-21
722,3,108,3,1136,5,700.0,Sugar 1kg,Grocery,140.0,David Kamau,Male,Kenya,Kisumu,2026-03-26,2026-03-27
723,7,148,5,1064,4,1600.0,Eggs Tray,Dairy,400.0,Ann Cherono,Female,Kenya,Nakuru,2026-03-26,2026-03-27
724,3,150,4,1033,2,280.0,Sugar 1kg,Grocery,140.0,Peter Achieng,Female,Kenya,Uasin Gishu,2026-03-23,2026-03-25
725,7,122,3,1037,3,1200.0,Eggs Tray,Dairy,400.0,Daniel Wanjiku,Female,Kenya,Kisumu,2026-03-27,2026-03-28
726,1,115,5,1126,5,300.0,Milk 500ml,Dairy,60.0,John Otieno,Male,Kenya,Nakuru,2026-03-22,2026-03-24
727,5,150,1,1039,2,160.0,Soda 500ml,Beverages,80.0,Peter Achieng,Female,Kenya,Nairobi,2026-03-10,2026-03-12
728,4,124,5,1071,1,320.0,Cooking Oil 1L,Grocery,320.0,Daniel Achieng,Male,Kenya,Nakuru,2026-03-09,2026-03-11
729,6,109,1,1131,3,840.0,Rice 2kg,Grocery,280.0,James Njeri,Female,Kenya,Nairobi,2026-03-25,2026-03-26
730,2,122,1,1102,5,275.0,Bread White,Bakery,55.0,Daniel Wanjiku,Female,Kenya,Nairobi,2026-03-03,2026-03-05
731,4,140,4,1186,5,1600.0,Cooking Oil 1L,Grocery,320.0,Grace Otieno,Male,Kenya,Uasin Gishu,2026-03-06,2026-03-08
732,6,148,2,1158,3,840.0,Rice 2kg,Grocery,280.0,Ann Cherono,Female,Kenya,Mombasa,2026-03-12,2026-03-14
733,6,134,5,1102,4,1120.0,Rice 2kg,Grocery,280.0,Faith Kamau,Female,Kenya,Nakuru,2026-03-03,2026-03-05
734,3,140,5,1105,5,700.0,Sugar 1kg,Grocery,140.0,Grace Otieno,Male,Kenya,Nakuru,2026-03-31,2026-04-02
735,3,133,2,1109,3,420.0,Sugar 1kg,Grocery,140.0,Grace Njeri,Female,Kenya,Mombasa,2026-03-02,2026-03-04
736,4,108,1,1019,3,960.0,Cooking Oil 1L,Grocery,320.0,David Kamau,Male,Kenya,Nairobi,2026-03-24,2026-03-27
737,7,136,3,1036,4,1600.0,Eggs Tray,Dairy,400.0,Ann Achieng,Male,Kenya,Kisumu,2026-03-04,2026-03-06
738,4,148,4,1028,5,1600.0,Cooking Oil 1L,Grocery,320.0,Ann Cherono,Female,Kenya,Uasin Gishu,2026-03-25,2026-03-28
739,7,124,2,1103,4,1600.0,Eggs Tray,Dairy,400.0,Daniel Achieng,Male,Kenya,Mombasa,2026-03-14,2026-03-16
740,5,101,1,1148,5,400.0,Soda 500ml,Beverages,80.0,Ann Otieno,Male,Kenya,Nairobi,2026-03-04,2026-03-06
741,4,105,1,1179,1,320.0,Cooking Oil 1L,Grocery,320.0,Faith Mutua,Male,Kenya,Nairobi,2026-03-29,2026-03-31
742,1,122,4,1191,2,120.0,Milk 500ml,Dairy,60.0,Daniel Wanjiku,Female,Kenya,Uasin Gishu,2026-03-06,2026-03-07
743,7,144,4,1021,5,2000.0,Eggs Tray,Dairy,400.0,Ann Cherono,Male,Kenya,Uasin Gishu,2026-03-24,2026-03-27
744,3,108,4,1090,5,700.0,Sugar 1kg,Grocery,140.0,David Kamau,Male,Kenya,Uasin Gishu,2026-03-11,2026-03-13
745,5,122,4,1196,4,320.0,Soda 500ml,Beverages,80.0,Daniel Wanjiku,Female,Kenya,Uasin Gishu,2026-03-29,2026-03-30
746,1,148,1,1098,5,300.0,Milk 500ml,Dairy,60.0,Ann Cherono,Female,Kenya,Nairobi,2026-03-19,2026-03-21
747,6,118,5,1054,5,1400.0,Rice 2kg,Grocery,280.0,Grace Omondi,Male,Kenya,Nakuru,2026-03-26,2026-03-29
748,7,132,4,1069,1,400.0,Eggs Tray,Dairy,400.0,Peter Omondi,Male,Kenya,Uasin Gishu,2026-03-27,2026-03-29
749,6,113,4,1028,2,560.0,Rice 2kg,Grocery,280.0,David Cherono,Female,Kenya,Uasin Gishu,2026-03-25,2026-03-28
750,3,126,2,1075,5,700.0,Sugar 1kg,Grocery,140.0,Faith Kiptoo,Male,Kenya,Mombasa,2026-03-05,2026-03-06
751,7,108,2,1093,2,800.0,Eggs Tray,Dairy,400.0,David Kamau,Male,Kenya,Mombasa,2026-03-31,2026-04-03
752,7,139,4,1014,3,1200.0,Eggs Tray,Dairy,400.0,David Wanjiku,Male,Kenya,Uasin Gishu,2026-03-23,2026-03-24
753,1,103,5,1057,5,300.0,Milk 500ml,Dairy,60.0,Mary Kiptoo,Male,Kenya,Nakuru,2026-03-04,2026-03-05
754,3,150,4,1018,2,280.0,Sugar 1kg,Grocery,140.0,Peter Achieng,Female,Kenya,Uasin Gishu,2026-03-25,2026-03-26
755,4,140,1,1063,5,1600.0,Cooking Oil 1L,Grocery,320.0,Grace Otieno,Male,Kenya,Nairobi,2026-03-19,2026-03-21
756,2,108,4,1040,2,110.0,Bread White,Bakery,55.0,David Kamau,Male,Kenya,Uasin Gishu,2026-03-16,2026-03-18
757,1,131,5,1138,3,180.0,Milk 500ml,Dairy,60.0,James Kamau,Female,Kenya,Nakuru,2026-03-25,2026-03-28
758,1,103,1,1170,3,180.0,Milk 500ml,Dairy,60.0,Mary Kiptoo,Male,Kenya,Nairobi,2026-03-11,2026-03-14
759,3,145,5,1100,1,140.0,Sugar 1kg,Grocery,140.0,Daniel Otieno,Male,Kenya,Nakuru,2026-03-18,2026-03-19
760,6,131,3,1144,5,1400.0,Rice 2kg,Grocery,280.0,James Kamau,Female,Kenya,Kisumu,2026-03-03,2026-03-06
761,6,131,4,1009,1,280.0,Rice 2kg,Grocery,280.0,James Kamau,Female,Kenya,Uasin Gishu,2026-03-10,2026-03-13
762,7,141,4,1039,4,1600.0,Eggs Tray,Dairy,400.0,Faith Otieno,Male,Kenya,Uasin Gishu,2026-03-10,2026-03-12
763,3,129,4,1144,4,560.0,Sugar 1kg,Grocery,140.0,Faith Achieng,Male,Kenya,Uasin Gishu,2026-03-03,2026-03-06
764,2,117,4,1026,3,165.0,Bread White,Bakery,55.0,Mary Kiptoo,Female,Kenya,Uasin Gishu,2026-03-16,2026-03-18
765,5,126,3,1109,3,240.0,Soda 500ml,Beverages,80.0,Faith Kiptoo,Male,Kenya,Kisumu,2026-03-02,2026-03-04
766,1,104,4,1196,3,180.0,Milk 500ml,Dairy,60.0,Brian Achieng,Female,Kenya,Uasin Gishu,2026-03-29,2026-03-30
767,1,145,4,1161,3,180.0,Milk 500ml,Dairy,60.0,Daniel Otieno,Male,Kenya,Uasin Gishu,2026-03-29,2026-04-01
768,1,118,4,1108,3,180.0,Milk 500ml,Dairy,60.0,Grace Omondi,Male,Kenya,Uasin Gishu,2026-03-07,2026-03-09
769,1,123,3,1061,4,240.0,Milk 500ml,Dairy,60.0,Daniel Wanjiku,Female,Kenya,Kisumu,2026-03-31,2026-04-03
770,4,141,4,1177,2,640.0,Cooking Oil 1L,Grocery,320.0,Faith Otieno,Male,Kenya,Uasin Gishu,2026-03-16,2026-03-19
771,2,114,2,1181,2,110.0,Bread White,Bakery,55.0,David Achieng,Male,Kenya,Mombasa,2026-03-14,2026-03-15
772,4,140,1,1183,3,960.0,Cooking Oil 1L,Grocery,320.0,Grace Otieno,Male,Kenya,Nairobi,2026-03-02,2026-03-05
773,7,118,1,1036,3,1200.0,Eggs Tray,Dairy,400.0,Grace Omondi,Male,Kenya,Nairobi,2026-03-04,2026-03-06
774,4,129,3,1084,2,640.0,Cooking Oil 1L,Grocery,320.0,Faith Achieng,Male,Kenya,Kisumu,2026-03-15,2026-03-17
775,5,107,2,1102,5,400.0,Soda 500ml,Beverages,80.0,John Kiptoo,Female,Kenya,Mombasa,2026-03-03,2026-03-05
776,4,103,2,1138,2,640.0,Cooking Oil 1L,Grocery,320.0,Mary Kiptoo,Male,Kenya,Mombasa,2026-03-25,2026-03-28
777,1,108,2,1102,4,240.0,Milk 500ml,Dairy,60.0,David Kamau,Male,Kenya,Mombasa,2026-03-03,2026-03-05
778,6,116,3,1163,3,840.0,Rice 2kg,Grocery,280.0,James Mwangi,Female,Kenya,Kisumu,2026-03-06,2026-03-08
779,5,131,5,1018,4,320.0,Soda 500ml,Beverages,80.0,James Kamau,Female,Kenya,Nakuru,2026-03-25,2026-03-26
780,3,143,1,1024,5,700.0,Sugar 1kg,Grocery,140.0,Daniel Njeri,Female,Kenya,Nairobi,2026-03-01,2026-03-03
781,4,127,1,1073,4,1280.0,Cooking Oil 1L,Grocery,320.0,Grace Wanjiku,Female,Kenya,Nairobi,2026-03-30,2026-04-01
782,4,129,5,1134,3,960.0,Cooking Oil 1L,Grocery,320.0,Faith Achieng,Male,Kenya,Nakuru,2026-03-10,2026-03-12
